sample_id,local_sample_id,batch_start,batch_end,batch_name,sample_id_mode,sample_id_warning,file,file_path,relative_path,parent_dir,suffix,sample_slot,well_start,well_end,sample_layout
4670,1535,1601,5444,结果3857-5444,two_per_file,,检测结果 (1535).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1535).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1535).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4671,1536,1601,5444,结果3857-5444,two_per_file,,检测结果 (1536).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1536).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1536).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4672,1536,1601,5444,结果3857-5444,two_per_file,,检测结果 (1536).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1536).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1536).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4673,1537,1601,5444,结果3857-5444,two_per_file,,检测结果 (1537).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1537).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1537).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4674,1537,1601,5444,结果3857-5444,two_per_file,,检测结果 (1537).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1537).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1537).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4675,1538,1601,5444,结果3857-5444,two_per_file,,检测结果 (1538).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1538).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1538).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4676,1538,1601,5444,结果3857-5444,two_per_file,,检测结果 (1538).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1538).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1538).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4677,1539,1601,5444,结果3857-5444,two_per_file,,检测结果 (1539).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1539).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1539).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4678,1539,1601,5444,结果3857-5444,two_per_file,,检测结果 (1539).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1539).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1539).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4679,1540,1601,5444,结果3857-5444,two_per_file,,检测结果 (1540).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1540).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1540).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4680,1540,1601,5444,结果3857-5444,two_per_file,,检测结果 (1540).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1540).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1540).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4681,1541,1601,5444,结果3857-5444,two_per_file,,检测结果 (1541).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1541).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1541).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4682,1541,1601,5444,结果3857-5444,two_per_file,,检测结果 (1541).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1541).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1541).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4683,1542,1601,5444,结果3857-5444,two_per_file,,检测结果 (1542).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1542).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1542).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4684,1542,1601,5444,结果3857-5444,two_per_file,,检测结果 (1542).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1542).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1542).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4685,1543,1601,5444,结果3857-5444,two_per_file,,检测结果 (1543).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1543).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1543).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4686,1543,1601,5444,结果3857-5444,two_per_file,,检测结果 (1543).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1543).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1543).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4687,1544,1601,5444,结果3857-5444,two_per_file,,检测结果 (1544).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1544).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1544).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4688,1544,1601,5444,结果3857-5444,two_per_file,,检测结果 (1544).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1544).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1544).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4689,1545,1601,5444,结果3857-5444,two_per_file,,检测结果 (1545).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1545).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1545).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4690,1545,1601,5444,结果3857-5444,two_per_file,,检测结果 (1545).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1545).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1545).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4691,1546,1601,5444,结果3857-5444,two_per_file,,检测结果 (1546).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1546).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1546).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4692,1546,1601,5444,结果3857-5444,two_per_file,,检测结果 (1546).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1546).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1546).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4693,1547,1601,5444,结果3857-5444,two_per_file,,检测结果 (1547).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1547).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1547).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4694,1547,1601,5444,结果3857-5444,two_per_file,,检测结果 (1547).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1547).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1547).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4695,1548,1601,5444,结果3857-5444,two_per_file,,检测结果 (1548).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1548).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1548).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4696,1548,1601,5444,结果3857-5444,two_per_file,,检测结果 (1548).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1548).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1548).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4697,1549,1601,5444,结果3857-5444,two_per_file,,检测结果 (1549).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1549).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1549).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4698,1549,1601,5444,结果3857-5444,two_per_file,,检测结果 (1549).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1549).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1549).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4699,1550,1601,5444,结果3857-5444,two_per_file,,检测结果 (1550).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1550).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1550).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4700,1550,1601,5444,结果3857-5444,two_per_file,,检测结果 (1550).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1550).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1550).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4701,1551,1601,5444,结果3857-5444,two_per_file,,检测结果 (1551).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1551).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1551).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4702,1551,1601,5444,结果3857-5444,two_per_file,,检测结果 (1551).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1551).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1551).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4703,1552,1601,5444,结果3857-5444,two_per_file,,检测结果 (1552).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1552).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1552).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4704,1552,1601,5444,结果3857-5444,two_per_file,,检测结果 (1552).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1552).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1552).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4705,1553,1601,5444,结果3857-5444,two_per_file,,检测结果 (1553).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1553).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1553).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4706,1553,1601,5444,结果3857-5444,two_per_file,,检测结果 (1553).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1553).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1553).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4707,1554,1601,5444,结果3857-5444,two_per_file,,检测结果 (1554).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1554).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1554).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4708,1554,1601,5444,结果3857-5444,two_per_file,,检测结果 (1554).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1554).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1554).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4709,1555,1601,5444,结果3857-5444,two_per_file,,检测结果 (1555).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1555).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1555).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4710,1555,1601,5444,结果3857-5444,two_per_file,,检测结果 (1555).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1555).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1555).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4711,1556,1601,5444,结果3857-5444,two_per_file,,检测结果 (1556).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1556).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1556).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4712,1556,1601,5444,结果3857-5444,two_per_file,,检测结果 (1556).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1556).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1556).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4713,1557,1601,5444,结果3857-5444,two_per_file,,检测结果 (1557).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1557).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1557).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4714,1557,1601,5444,结果3857-5444,two_per_file,,检测结果 (1557).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1557).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1557).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4715,1558,1601,5444,结果3857-5444,two_per_file,,检测结果 (1558).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1558).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1558).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4716,1558,1601,5444,结果3857-5444,two_per_file,,检测结果 (1558).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1558).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1558).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4717,1559,1601,5444,结果3857-5444,two_per_file,,检测结果 (1559).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1559).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1559).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4718,1559,1601,5444,结果3857-5444,two_per_file,,检测结果 (1559).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1559).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1559).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4719,1560,1601,5444,结果3857-5444,two_per_file,,检测结果 (1560).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1560).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1560).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4720,1560,1601,5444,结果3857-5444,two_per_file,,检测结果 (1560).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1560).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1560).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4721,1561,1601,5444,结果3857-5444,two_per_file,,检测结果 (1561).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1561).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1561).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4722,1561,1601,5444,结果3857-5444,two_per_file,,检测结果 (1561).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1561).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1561).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4723,1562,1601,5444,结果3857-5444,two_per_file,,检测结果 (1562).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1562).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1562).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4724,1562,1601,5444,结果3857-5444,two_per_file,,检测结果 (1562).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1562).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1562).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4725,1563,1601,5444,结果3857-5444,two_per_file,,检测结果 (1563).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1563).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1563).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4726,1563,1601,5444,结果3857-5444,two_per_file,,检测结果 (1563).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1563).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1563).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4727,1564,1601,5444,结果3857-5444,two_per_file,,检测结果 (1564).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1564).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1564).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4728,1564,1601,5444,结果3857-5444,two_per_file,,检测结果 (1564).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1564).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1564).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4729,1565,1601,5444,结果3857-5444,two_per_file,,检测结果 (1565).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1565).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1565).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4730,1565,1601,5444,结果3857-5444,two_per_file,,检测结果 (1565).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1565).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1565).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4731,1566,1601,5444,结果3857-5444,two_per_file,,检测结果 (1566).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1566).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1566).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4732,1566,1601,5444,结果3857-5444,two_per_file,,检测结果 (1566).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1566).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1566).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4733,1567,1601,5444,结果3857-5444,two_per_file,,检测结果 (1567).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1567).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1567).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4734,1567,1601,5444,结果3857-5444,two_per_file,,检测结果 (1567).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1567).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1567).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4735,1568,1601,5444,结果3857-5444,two_per_file,,检测结果 (1568).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1568).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1568).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4736,1568,1601,5444,结果3857-5444,two_per_file,,检测结果 (1568).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1568).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1568).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4737,1569,1601,5444,结果3857-5444,two_per_file,,检测结果 (1569).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1569).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1569).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4738,1569,1601,5444,结果3857-5444,two_per_file,,检测结果 (1569).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1569).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1569).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4739,1570,1601,5444,结果3857-5444,two_per_file,,检测结果 (1570).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1570).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1570).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4740,1570,1601,5444,结果3857-5444,two_per_file,,检测结果 (1570).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1570).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1570).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4741,1571,1601,5444,结果3857-5444,two_per_file,,检测结果 (1571).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1571).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1571).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4742,1571,1601,5444,结果3857-5444,two_per_file,,检测结果 (1571).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1571).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1571).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
4743,1572,1601,5444,结果3857-5444,two_per_file,,检测结果 (1572).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1572).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1572).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
4744,1572,1601,5444,结果3857-5444,two_per_file,,检测结果 (1572).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1572).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1572).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
